id,age,firstName,lastName,country,sex,numberofkids,revenue,leavingincity,likemusic,likecinema,bankbalance,happinnessratio,height,weight
33729193802,60,Kaitlyn,Hase,Slovakia,male,3,4463.34,No,Yes,No,1888.57,0.37,170,57
32406087833,66,Jaylene,Graef,Cook Islands,male,2,1703.6,No,Yes,No,6160.88,0.68,139,65
70090687127,69,Maximilian,Gilkison,Germany,male,0,1498.39,Yes,No,No,59190.15,0.73,180,71
20384768394,65,Jack,Pathak,Kenya,male,1,3165,No,No,No,15137.48,0.47,185,62
90382261718,50,Samara,Char,Guinea,famale,1,4007.09,Yes,Yes,No,29755.43,0.42,163,59
75247302922,57,Brittany,Sandefer,USA,famale,4,4021.17,Yes,No,No,58898.21,0.64,161,77
22039768455,53,Gemma,Happe,Ethiopia,famale,3,4913.75,Yes,Yes,No,30219.7,0.11,163,44
40193193617,28,Alicia,Biddix,Germany,male,1,72.95,Yes,Yes,No,58847.52,0.43,130,85
86540570540,27,Boubacar,Sapien,Swaziland,male,0,909.09,No,Yes,No,27498.64,0.4,147,35
41327723350,52,Jason,Rux,Antigua And Barbuda,male,3,4405.57,Yes,No,No,13139,0.69,177,30
95660759937,50,Hafsa,Fatheree,Azerbaijan,male,0,1488.39,Yes,Yes,Yes,27504.51,0.27,120,50
56524564078,37,Haley,Flower,Bhutan,male,1,2963.14,Yes,Yes,No,28136.92,0.7,168,89
80690039338,20,Makayla,Kramp,Cayman Islands,male,1,4444.96,Yes,Yes,No,23110.72,0.89,152,71
21438436817,60,Adele,Loyd,Suriname,famale,2,4306.07,No,Yes,No,4204.28,0.1,178,85
92569377318,26,Wesley,Chaudhry,Georgia,male,0,3350.65,Yes,Yes,Yes,21188.01,0.8,150,82
92280304337,43,Stella,Yanke,Germany,male,1,4818.52,No,Yes,Yes,58187.43,0.4,138,75
78480700310,45,Stella,Lard,Mongolia,male,4,3183.4,Yes,Yes,No,15663.46,0.66,137,49
63313135986,37,Erika,Leavy,Djibouti,male,0,4170.42,Yes,No,No,36218.95,0.79,134,58
73800706483,23,Samir,Alto,Albania,male,4,236.4,Yes,Yes,Yes,45068.72,0.58,165,58
30454240859,48,Akiva,Lipke,Mongolia,famale,0,2825.39,No,No,No,40496.68,0.33,128,53
17780715783,24,Nikita,Viola,Barbados,male,2,2351.98,No,No,No,23243.64,0.33,134,37
20877652643,68,Zissy,Cumbo,USA,male,0,3305.79,No,Yes,No,37105.03,0.98,139,56
22602864363,51,Juliet,Bach,Cook Islands,famale,0,531.86,Yes,No,No,17940.19,0.04,188,53
99831249622,21,Alicia,Chevere,Nauru,male,5,2454.76,No,Yes,No,1691.04,0.86,189,32
99486594586,49,Melanie,Hornick,Yemen,male,2,2721.6,No,Yes,Yes,19719.15,0.9,160,81
17253771186,23,Ruby,Bardo,Mayotte,famale,0,1880.02,No,No,No,27634.77,1,173,65
48186038522,20,Savannah,Alban,Azerbaijan,male,1,1399.98,No,Yes,No,413.6,0.02,168,69
69472859523,56,Zoe,Wegner,Central African Republic,famale,1,2823.63,Yes,No,No,56501.95,0.07,138,74
66771746896,48,Noah,Rickman,Honduras,famale,4,3226.88,Yes,No,Yes,58981.12,0.12,135,79
26596800241,61,Joshua,Pinsky,Maldives,famale,3,4380.02,No,No,No,9212.57,0.13,134,62
45851394150,34,Eliza,Ruffalo,Niue,famale,0,4891.12,Yes,Yes,No,14175.99,0.76,166,61
80659119196,54,Dahlia,Fails,Czech Republic,male,1,2854.84,No,Yes,No,4223.82,0.51,163,58
24732677296,39,Isabel,Vigliotti,Lithuania,male,0,4862.99,No,Yes,No,12026.11,0.63,170,83
88701211429,66,Destiny,Nease,Malta,famale,1,3003.62,Yes,Yes,No,44273.95,0,157,64
16505431453,22,Jair,Edmonds,Rwanda,famale,1,2078.39,No,No,No,47518.76,0.07,164,61
11330521947,46,Maryam,Zapata,Iraq,male,2,2939.66,No,No,Yes,54538.02,0.38,151,37
87518370375,50,Angelina,Rubio,Grenada,famale,0,4592.51,Yes,No,No,25141.71,0.86,126,65
51168123277,42,Rayan,Grochowski,Slovakia,male,3,1162.49,No,Yes,Yes,59953.37,0.95,171,71
72420255480,32,Lila,Cumming,Denmark,male,1,3542.89,Yes,Yes,No,-68.66,0.97,144,44
44277902115,39,Nachman,Somogyi,USA,famale,1,2797.64,No,No,No,37522.74,0.05,128,88
83412966059,50,Eric,Leverett,Paraguay,famale,2,3590.55,No,No,No,29696.52,0.54,149,50
98342608601,37,Angelina,Speers,Turkmenistan,famale,0,4126.23,Yes,Yes,Yes,2061.71,0.88,142,86
11598858518,53,Louis,Wortham,Cameroon,famale,3,3759.22,No,No,No,19096.92,0.42,152,67
40052070371,42,Adyan,Shells,Bolivia,male,4,4646.69,No,No,No,29521.64,0.5,167,87
27212543854,44,Aayan,Grosjean,Germany,famale,0,882.04,Yes,Yes,No,17554.49,0.77,124,49
18095183203,52,Samuel,Collingwood,Jamaica,male,4,3198.48,No,No,No,1322.69,0.24,163,61
80018147775,62,Amira,Speece,Yemen,male,2,3462.47,No,Yes,Yes,47693.12,0.73,165,46
49633142593,41,Amelia,Barrow,Bolivia,male,0,3000.72,Yes,Yes,Yes,9932.65,0.13,178,44
92509402254,45,Eleni,Santiago,Norfolk Island,male,3,2929.19,No,Yes,No,5181.64,0.88,186,68
23796880008,40,Jared,Kalata,Kyrgyzstan,famale,0,3483.44,Yes,No,No,49151.92,0.8,185,70
91415543722,32,Junior,Demers,Cyprus,famale,0,318.09,Yes,Yes,No,8865.56,0.54,145,73
89293598227,25,Isabelle,Picone,Costa Rica,male,3,917.9,No,Yes,No,17485.88,0.47,185,49
13139597596,61,Melanie,Steelman,Micronesia,famale,2,2320.54,Yes,Yes,No,49682.16,0.33,120,70
83315300210,25,Louisa,Gilmore,Algeria,famale,2,3986.47,Yes,Yes,No,1699.7,0.19,132,35
28019483593,20,Isabelle,Wasmer,Guinea-Bissau,famale,0,4598.57,Yes,Yes,No,2737.12,0.02,178,77
54705920124,66,Eliana,Hocking,China,male,0,3037.49,Yes,No,No,35621.75,0.71,164,87
48638465497,51,Amira,Pontes,Bolivia,famale,2,2074.4,No,No,No,21380.08,0.69,152,83
68206558537,41,Chase,Aber,Belarus,famale,0,1915.92,Yes,Yes,No,8234.81,0.47,138,56
94728244081,28,Dominick,Barrilleaux,USA,male,1,1442.46,No,Yes,Yes,42810.05,0.79,183,34
41329560643,64,Alisha,Sierra,Oman,male,3,4967.85,Yes,Yes,No,-554.01,0.87,182,84
24130159514,56,Lara,Mccown,"Korea, Republic Of",famale,3,1513.67,Yes,No,Yes,56904.46,0.2,174,64
12713620408,44,Valerie,Niehaus,Poland,famale,3,4015.76,No,Yes,No,3966.9,0.5,141,46
70297952130,30,Elimelech,Hair,Azerbaijan,famale,4,2132.88,No,Yes,Yes,12029.54,0.85,184,89
18898521647,41,Angelina,Egnor,Singapore,male,4,4102.36,Yes,Yes,No,35401.84,0.26,163,79
19989903161,59,Jermaine,Delisle,Greece,famale,2,2928.34,Yes,No,No,57927.2,0.66,155,44
43727124557,60,Maximus,Garey,Ghana,male,0,343.24,Yes,No,No,16538.97,0.78,137,35
44998919922,53,Joseph,Yellowhair,USA,male,1,585.09,No,No,No,7443.31,0.35,178,37
52642895889,57,Gabriella,Frieson,Finland,famale,4,2904.26,No,No,No,12490.75,0.48,149,86
60912919458,43,Kaden,Lengel,Germany,male,0,4303.28,No,Yes,No,47357.85,0.74,144,30
37497431876,27,Duvid,Thiele,Afghanistan,famale,2,1113.11,Yes,No,No,59642.65,0.51,147,39
43660032128,18,Erick,Rivadeneira,Lebanon,famale,0,4046.8,No,Yes,No,20637.59,0.15,156,48
86004435034,62,Jayson,Galvez,Armenia,famale,1,4713.24,No,No,No,4280.66,0.42,189,49
57156467444,47,Benjamin,Dwiggins,China,male,0,4068.61,Yes,Yes,No,54106.19,0.48,159,56
13276310909,45,Gabrielle,Salmons,Cyprus,male,2,2736.06,Yes,Yes,No,24613.3,0,175,51
98845581529,59,Steven,Szymczak,Brazil,male,4,1874.25,Yes,No,Yes,19173.13,0.81,132,37
19825066802,66,Elise,Radney,Belize,male,3,2410.39,Yes,Yes,No,4591.15,0.28,161,37
12420185403,26,Carter,Trabucco,Spain,male,0,2205.25,No,Yes,No,18156.76,0.21,161,78
90056261059,65,Amir,Calton,Cape Verde,famale,1,3725.03,Yes,Yes,No,15476,0.52,148,54
94113576945,44,Oliver,Penalosa,Netherlands,famale,0,466,No,Yes,No,46618.2,1,187,56
65634660664,46,Michaela,Bosley,Tajikistan,famale,0,636.11,Yes,No,Yes,51633.26,0.2,156,41
25953640051,36,Fanta,Stradley,Hong Kong,famale,1,2059.06,No,Yes,Yes,43146.62,0.54,153,47
58972436494,19,Christopher,Maglione,Costa Rica,male,0,1303.45,No,Yes,No,55015.78,0.09,159,64
28112667144,70,Sasha,Mileski,Poland,male,0,847.8,No,No,No,21552.95,0.56,134,41
45411242301,54,Mackenzie,Lazzara,France,male,3,1620.67,Yes,No,No,11577.21,0.33,184,87
47433066574,64,Zayden,Cuff,Suriname,famale,2,1324.56,Yes,Yes,No,36215.9,0.33,169,77
84278401101,57,Sam,Negro,Mozambique,famale,1,156.49,Yes,No,No,19705.24,0.52,138,57
46888201908,43,Lauren,Newburn,Morocco,famale,1,664.29,Yes,No,Yes,25358,0.71,167,78
98207942699,23,Miranda,Wanzer,Ecuador,male,5,1744.69,Yes,No,No,22996.21,0.58,143,76
75141050231,56,John,Pallas,Germany,male,1,1101.21,No,No,No,11923.79,0.12,156,48
65091148332,29,Elena,Chatwin,Christmas Island,male,3,4984.47,Yes,Yes,No,34147.45,0.26,149,90
92037290164,59,Alexandra,Bartek,Djibouti,famale,0,2972.24,No,Yes,No,14788.99,0.42,161,64
89764842418,24,Ezra,Borgen,New Zealand,famale,1,1021.55,Yes,Yes,No,-32.66,0.82,176,51
80233246702,64,Katherine,Samford,Benin,famale,3,1171.81,No,No,No,18627.15,0.14,132,67
80481611250,31,Oumou,Koslow,Australia,famale,0,2329.45,Yes,Yes,No,49025.32,0.13,182,47
55286583314,31,Pinchas,Abdullahi,Germany,famale,2,1130.49,Yes,Yes,No,9402.5,0.1,153,49
40842307546,67,Jude,Kitzmiller,Chile,famale,0,4755.39,No,Yes,No,31302.79,0.26,168,50
93211671003,55,Stella,Schmelzer,Belarus,male,0,2395.23,Yes,Yes,No,9162.81,0.91,152,78
25548815185,49,Kingston,Crigger,Guam,male,3,3404.26,Yes,No,No,7959.74,0.85,182,83
88553762025,22,Andrea,Vanetten,Brazil,male,0,716.29,Yes,Yes,No,9176.2,0.73,141,77
39616441949,29,Brielle,Byford,Seychelles,male,3,727.09,Yes,Yes,No,39920.88,0.71,127,35
11652656557,60,Lily,Sall,Mauritania,male,3,2387.5,No,No,No,51913.58,0.24,183,79
90800925879,42,Antonia,Oconnell,Ireland,famale,1,692.24,Yes,Yes,No,9878.2,0.34,182,78
41754791164,64,Liam,Saks,Namibia,male,2,3139.37,Yes,Yes,No,28430.62,0.5,129,59
12205734222,22,Esty,Berard,Bhutan,famale,0,125.42,Yes,Yes,No,13149.75,0.15,143,76
82922088017,41,Lia,Gulledge,Mali,famale,4,1948.14,No,Yes,No,33972.97,0.11,173,84
96749773285,66,Kevin,Rodriges,Antarctica,famale,1,2022.4,No,Yes,No,55196.59,0.47,180,43
92336543316,41,Henny,Ruffner,Denmark,male,0,3199.51,Yes,No,Yes,31450.11,0.02,149,43
37398329274,61,Skyler,Pekar,Algeria,famale,0,2555.95,No,Yes,No,20285.66,0.36,144,76
97258905580,43,Peyton,Sadowsky,Myanmar,male,0,2334.99,No,No,No,17940.27,0.92,130,33
18441400445,37,Gabriel,Penrod,Ukraine,famale,0,3035.27,Yes,No,No,-745.2,0.09,153,44
55789022773,45,Lila,Bolander,Ireland,male,0,510.92,Yes,Yes,No,35761.4,1,173,53
91616850003,37,Calvin,Syler,Pitcairn,famale,0,3383.93,No,No,No,29920.76,0.66,149,49
52384699249,57,Aniyah,Cella,Costa Rica,male,2,4346.97,No,No,No,47.86,0.87,173,70
26491420804,34,Jamal,Duffy,Cyprus,male,3,2301.24,Yes,No,No,21141.75,0.12,149,51
18496905286,69,Scarlett,Hawkey,Kuwait,male,3,4209.4,Yes,Yes,No,39206.24,0.22,153,86
53230705926,41,Abigail,Ferrante,Monaco,famale,0,2244.68,No,Yes,No,26647.21,0.12,130,75
34543521592,44,Adina,Rizza,Saint Lucia,male,2,3637.63,Yes,No,Yes,34529.54,0.15,170,85
82208869219,30,Kyle,Priolo,Poland,famale,4,3877.79,Yes,Yes,No,44629.15,0.68,162,69
83722836367,34,Ricardo,Hunnicutt,Italy,famale,0,2125.35,No,Yes,No,5078.82,0.8,127,41
81349404053,35,Luka,Colletti,Dominica,male,3,390.17,No,No,No,9549.57,0.29,175,72
92098235583,36,Hayden,Dulac,Antigua And Barbuda,famale,2,3188.16,No,No,No,44608.83,0.85,182,33
44253065755,51,Grace,Meester,Niger,famale,0,304.64,Yes,Yes,No,20335.2,0.54,163,71
48434439409,19,Miguel,Coonrod,Congo,male,1,4955.43,Yes,Yes,No,58799.82,0.81,165,37
65575879946,29,Adrian,Stottlemyer,Lesotho,male,0,4581.06,Yes,Yes,No,50352.22,0.88,127,71
95703421541,32,Benjamin,Gelinas,United Arab Emirates,male,1,1691.69,No,No,No,18227.06,0.26,185,31
94110043268,50,Lia,Looman,Kyrgyzstan,famale,3,681.02,No,Yes,No,45778.07,0.47,134,47
85201633436,63,Mariah,Formanek,Switzerland,famale,4,4768.29,No,No,Yes,48824.35,0.78,155,81
79666202864,25,Jasiah,Wile,Macedonia,male,1,3960.27,Yes,Yes,No,31877.91,0.18,147,50
40783537300,51,Louisa,Zagorski,Hong Kong,male,0,3369.73,Yes,No,Yes,5698.27,0.2,134,83
29303640652,29,Anaya,Boulet,Papua New Guinea,male,3,3263.24,Yes,Yes,No,25163.05,0.75,166,45
74401247205,56,Nylah,Bellas,Serbia,famale,4,1984.7,Yes,No,Yes,21655.46,0.98,184,53
14263370587,46,Bennett,Mercuri,Cameroon,famale,0,4986.22,No,No,No,18312.56,0.76,167,50
77897192590,69,Leon,Depina,Zimbabwe,famale,2,2054.1,No,No,Yes,4696.73,0.66,162,72
68567904750,54,Penelope,Celeste,Suriname,male,0,2512.82,Yes,No,Yes,33376.5,0.39,176,35
31647326824,31,Madison,Doscher,Thailand,famale,0,2954.85,No,No,No,26229.95,0.28,165,69
93710833244,45,Aubrey,Moncivais,Indonesia,famale,1,1473.81,No,Yes,Yes,32928.29,0.38,162,45
82669729119,48,Kaliyah,Tatem,Taiwan,male,3,2575.35,No,Yes,No,31339.76,0.77,134,38
53517607847,23,Logan,Lague,Denmark,male,0,4289.38,Yes,No,Yes,42837.55,0.11,180,77
44472697309,65,Libby,Migliaccio,USA,famale,4,4483.9,Yes,Yes,No,56142.45,0.54,160,74
48570566727,61,Paola,Ary,Bahamas,male,0,725.53,Yes,No,No,40282.95,0.26,188,49
78655205179,55,Josiah,Reach,USA,male,3,3687,Yes,No,No,35767.81,0.18,157,50
74902057605,27,Sabrina,Raja,Guinea,male,4,1561.99,No,No,Yes,24395.84,0.5,141,39
87011327072,26,Esmeralda,Larocco,Kazakhstan,male,1,2370.96,Yes,Yes,No,29092.53,0.2,143,61
70915312915,65,Mariana,Albrecht,Mozambique,famale,0,2244.06,No,Yes,No,38298.49,0.45,183,90
19735993335,22,Jesus,Scheffel,Barbados,famale,0,4788.64,Yes,Yes,No,29211.3,0.27,128,35
82194956264,25,Mia,Enriquez,Mali,male,0,1057.22,Yes,Yes,Yes,16258.89,0.11,134,62
42538247227,38,Justice,Bouley,Tonga,male,2,3287.64,Yes,No,No,9154.88,1,139,39
45607348794,56,Andrew,Leopold,Niue,male,4,256.44,Yes,Yes,No,2157.59,0.71,134,47
25142394744,30,Tristan,Akel,Norfolk Island,famale,0,3169.25,No,Yes,No,37916.56,0.11,126,42
61355175548,34,Scarlett,Macke,Denmark,famale,4,2664.69,Yes,Yes,No,59071.66,0.88,154,35
55603590833,27,Abdullah,Reale,Nepal,famale,0,4821.15,Yes,Yes,No,-274.68,0.99,153,87
46043754279,38,Logan,Kunde,Iceland,famale,1,3228.16,No,Yes,Yes,53371.9,0.21,159,74
66996216944,53,Michael,Wrye,Madagascar,male,0,4871.84,Yes,Yes,No,54517.46,0.34,142,62
24396690754,28,Fraidy,Squyres,San Marino,famale,4,4188.61,Yes,No,No,36658.77,0.81,174,61
49011815617,21,Keyla,Teigen,Dominican Republic,famale,0,72.78,No,Yes,No,1766.17,0.97,124,33
95217375906,53,Akiva,Sitar,Honduras,male,3,2165.18,No,Yes,No,36870.27,0.33,165,34
50812477379,50,Layla,Iida,USA,male,3,4419.92,No,No,Yes,54294.37,0.52,159,70
82706667617,41,Carter,Rourke,Bolivia,famale,3,1469.81,Yes,Yes,Yes,32682.52,0.01,189,34
42243020486,62,Zissy,Bowser,Bouvet Island,male,0,3855.66,No,Yes,No,5119.99,0.27,161,88
93974516690,33,Isabella,Nellis,Germany,famale,0,949.77,Yes,No,No,47361.69,0.13,153,60
78033725753,38,Felix,Glandon,Poland,male,2,3914.04,Yes,No,No,56968.85,0.83,135,71
29451514313,57,Roman,Spicer,Poland,famale,0,4045.86,No,Yes,No,33439.12,0.38,126,36
48372785037,29,Nathaniel,Campfield,Poland,male,1,610.09,Yes,Yes,No,18244.47,0.66,158,80
35549122760,57,Liliana,Thorp,Senegal,male,1,1547.41,No,No,Yes,52011.09,0.5,138,72
77504029203,60,Jacqueline,Littlejohn,France,male,1,2059.4,No,No,Yes,32361.25,0.76,156,37
79976428240,66,Malachi,Bouton,Germany,famale,2,1367.4,No,Yes,Yes,38957.06,0.06,178,46
52965237255,64,Camila,Northam,Slovenia,male,1,4582.18,Yes,No,No,40429.06,0.06,121,79
87289749431,18,Jaylen,Gamarra,Maldives,male,3,2727.43,Yes,Yes,Yes,30319.15,0.68,146,85
35896803050,18,Mohammed,Polhemus,Liechtenstein,male,2,413.62,No,No,No,14107.73,0.44,169,86
53169005074,27,Armaan,Gourdine,Guinea,male,0,4354.59,No,Yes,No,21153.73,0.47,158,42
73688612954,28,Amiyah,Arellano,Germany,famale,0,923.46,No,No,No,44154.62,0.2,154,76
10855039777,56,Joshua,Liedtke,Argentina,famale,0,862.47,No,Yes,No,7615.73,0.66,179,67
95990885480,52,Emily,Mehling,Germany,famale,4,2615.78,Yes,Yes,No,49693,0.27,131,85
35780427791,48,Jaylah,Wolfley,Estonia,famale,1,3845.51,No,Yes,Yes,45496.91,0.47,181,89
55057900862,19,Stacey,Guadarrama,Colombia,male,4,2212.03,Yes,No,No,30239.07,0.73,173,76
27621604460,61,Lucas,Emmanuel,Latvia,male,3,2483.94,No,Yes,No,42133.85,0.41,154,41
68398275547,27,Gerardo,Hornberger,Azerbaijan,male,1,4215.77,No,Yes,No,40102.79,0.79,177,47
85003064214,53,Dashiell,Strutz,Nauru,famale,0,119.51,No,Yes,No,50953.48,0.12,147,77
10656101740,59,Grace,Mcgrath,Chile,male,1,3772.31,Yes,No,No,16744.37,0.28,149,90
84708341528,66,Lillian,Javed,France,famale,2,794.17,No,Yes,No,6961.09,0.53,171,42
75031380822,69,Selina,Greider,Swaziland,male,1,2040.58,Yes,Yes,No,38238.9,0.77,129,33
69158200065,65,Ashton,Wollard,Netherlands Antilles,famale,1,696.67,Yes,No,Yes,38382.61,0.55,177,70
15867397477,46,Lilah,Ice,Costa Rica,famale,0,4820.79,Yes,No,No,50851.03,0.01,164,38
69965215059,58,Dominick,Jo,Senegal,famale,0,4308.56,No,No,No,38794.7,0.52,183,51
20303532483,50,Addison,Shrewsberry,Rwanda,male,1,901.8,Yes,Yes,Yes,34471.12,0.57,170,84
67561406450,29,Pablo,Demma,Croatia,famale,1,1780.06,Yes,Yes,No,49185.42,0.74,120,82
28810775046,55,Amanda,Schaum,Saudi Arabia,famale,1,4665.87,No,No,No,4318.91,0.86,155,34
49429568620,49,Sam,Cowman,Mayotte,male,0,3730.19,Yes,No,No,13585.55,0.58,171,53
28415072424,31,Yaniel,Schill,USA,male,0,3739.64,No,No,Yes,56205.01,0.61,152,64
80302694668,49,Noah,Beary,American Samoa,famale,0,2635.42,No,Yes,Yes,37775.38,0.73,138,44
24957409529,58,Ethan,Rohwer,Indonesia,male,0,3681.51,Yes,No,No,53407.61,0.74,137,51
28471407948,61,Aubree,Divito,Jamaica,male,4,3574.93,Yes,No,No,22575.29,0.41,148,38
87109157666,56,Julianna,Rampersad,Uzbekistan,male,1,2796.89,No,Yes,No,22648.53,0.23,121,72
35259888535,34,Maria,Donatelli,Croatia,famale,1,854.27,Yes,No,No,1959.15,0.37,139,83
43912459272,50,Saul,Radman,Bhutan,male,2,4208.11,Yes,Yes,No,5850.24,0.05,186,32
69291286021,49,Leilani,Krise,Barbados,famale,4,18.97,No,No,No,35842.28,0.39,152,79
50852033600,68,Omar,Hartzel,Spain,male,0,334.18,Yes,No,No,53060.89,0.74,120,40
61908083213,28,Sanai,Ocegueda,Slovenia,famale,3,385.09,Yes,No,Yes,51010.83,0.62,140,86
85838521807,58,Amelie,Lambrecht,Slovenia,male,0,2126.11,Yes,No,No,47866.61,0.56,187,37
93299827301,41,Richard,Thul,Iceland,male,0,3860.94,Yes,Yes,No,21648.59,0.34,129,80
68237745051,64,Mauricio,Baney,Viet Nam,famale,1,16.08,Yes,Yes,No,2203.4,0.47,153,43
23319103604,34,Preston,Paynter,Bahamas,male,1,4700.09,Yes,Yes,No,6656.14,0.32,161,52
10181282830,21,Devin,Grindstaff,Solomon Islands,male,1,4481.79,Yes,Yes,No,8459.94,0.78,152,36
77930584880,23,Ezequiel,Roundtree,Venezuela,famale,1,4242.86,Yes,Yes,No,28848.25,0.35,126,55
51636595414,47,Ari,Sween,Slovenia,male,0,4866.29,No,Yes,No,56602.35,0.76,168,39
77436046282,70,Gianna,Reiner,USA,famale,1,2397.26,No,No,Yes,52322.38,0.06,135,34
12666940181,48,Avery,Stoneman,Nigeria,male,5,3530.69,Yes,Yes,No,43021.61,0.64,158,58
83096008780,68,Jaiden,Schoenbeck,Costa Rica,famale,1,4536.67,No,No,No,31567.79,0.65,154,48
42938250836,44,April,Keziah,Rwanda,male,4,531.46,Yes,No,No,37803.38,0.56,168,80
62170605205,45,Maxwell,Nagler,Uganda,famale,1,2951.01,Yes,Yes,Yes,22202.48,0.63,138,84
78815029221,51,Gia,Bartz,Antarctica,male,0,2720.78,Yes,Yes,No,22088.59,0.81,128,41
94271845026,30,Isabel,Biro,Latvia,male,1,332.79,Yes,No,Yes,-672.13,0.77,155,69
12959859179,60,Isaac,Kulpa,Germany,famale,4,3367.53,Yes,No,No,21900.13,0.23,148,39
72468637981,38,Evan,Waight,Poland,famale,0,733.11,Yes,Yes,Yes,37188.73,0.55,157,49
78684557469,53,John,Martin,Saudi Arabia,male,0,3171.92,Yes,No,Yes,1707.65,0.72,131,48
59386207357,65,Arianny,Muehlbauer,Lebanon,famale,0,756.38,No,Yes,No,42175.69,0.97,132,55
92123645893,65,Abdullah,Difabio,Spain,male,1,2227.3,No,Yes,No,20301.06,0.46,154,58
77069481505,41,Gia,Huckstep,Benin,famale,2,1770.32,Yes,No,No,53491.51,0.66,187,39
58556450182,50,Lydia,Gaultney,Gambia,male,3,1771.61,No,No,No,34411.87,0.5,169,78
69745891414,38,Kai,Wengerd,Montserrat,famale,0,576.71,Yes,Yes,No,59484.08,0.12,144,68
90095071968,18,Angelo,Marquardt,Liechtenstein,famale,1,2628.87,Yes,No,No,21141.73,0.74,147,89
70720813342,24,Chloe,Daughtery,St. Helena,famale,0,4667.65,No,No,Yes,5467.33,0.05,167,87
72377995352,25,Poppy,Stembridge,Grenada,famale,0,3064.82,No,No,No,37637.82,0.64,147,79
20930270866,63,Mila,Hippensteel,Dominican Republic,male,3,1904.18,Yes,No,No,42999.52,0.22,123,71
53935319965,42,Amare,Powless,Luxembourg,male,0,83.43,No,Yes,No,4512.11,0.21,177,47
53325983273,28,Samuel,Patane,American Samoa,famale,0,3860.08,No,No,No,31925.43,0.43,150,56
45302386923,49,Audrey,Hartig,USA,male,2,3553.33,No,No,No,51691.15,0.63,148,71
58256529157,47,Sasha,Hobbs,New Zealand,male,0,1558.35,Yes,No,No,15281.56,0.48,131,42
60688560961,55,Brandon,Dahlberg,Montserrat,famale,3,4411.16,No,No,No,31636.05,0.18,124,89
95811335351,60,Derrick,Dorff,Grenada,male,5,3371.92,Yes,No,No,46583.21,0.74,188,66
65621534930,20,Maximus,Swider,USA,male,1,3788.64,Yes,No,No,10989.03,0.74,157,83
75378177394,60,Youssef,Ditzel,Cook Islands,male,2,1035.03,Yes,Yes,No,53390.48,0.34,190,59
26560730051,31,Hailey,Balsamo,Vanuatu,famale,1,1426.26,Yes,No,No,13727.5,0.89,139,38
59450003713,42,Richard,Croom,Benin,famale,0,1264.46,Yes,Yes,No,13008.69,0.24,134,35
76056191390,63,Fernando,Elders,USA,famale,0,2876.65,No,No,No,8689.85,0.15,151,32
31537904327,33,Jackson,Keena,Guam,famale,2,1925.98,No,Yes,No,2941.63,0.94,141,81
61458180689,62,Francisco,Chaffin,Niger,famale,2,1425.52,No,Yes,No,20081.82,0.56,162,40
46551375966,51,Adonis,Cevallos,Germany,famale,2,1498.45,Yes,No,Yes,53264.82,0.15,121,50
22397016886,58,Molly,Weider,USA,male,3,2742.22,Yes,No,Yes,41043.88,0.99,163,50
77903566844,23,Jace,Khan,United Arab Emirates,famale,0,2222.63,Yes,No,No,25322.6,0.59,161,77
89594187887,61,Jaxson,Zale,Saudi Arabia,male,4,217.24,No,Yes,No,28799.5,0.59,164,88
16854057222,53,Alvin,Lafont,Bahrain,male,1,142.84,Yes,Yes,No,43098.11,0.75,171,71
71530858634,46,Rachel,Larkey,Moldova,famale,1,1674.68,No,Yes,Yes,12685.57,0.54,152,77
55960555036,47,Nicholas,Istre,India,famale,4,4496.58,No,No,Yes,24673.58,0.26,177,68
89283425009,60,Leslie,Char,Cambodia,famale,1,1630.89,No,No,Yes,47318.63,0.27,130,78
85619738246,70,Lucas,Tetzlaff,Uruguay,male,0,4214.58,Yes,Yes,Yes,4958.64,0.75,183,64
95537411419,36,Justin,Burn,Netherlands Antilles,male,0,730.9,No,No,No,14690.87,0.88,158,78
30998258359,59,Nathalie,Sarmiento,Algeria,male,0,1053.17,Yes,Yes,No,40305.28,0.99,184,48
51600102695,40,Kaliyah,Delancy,Senegal,male,3,1012.55,Yes,No,Yes,22710.3,0.73,169,34
75812451874,56,Mason,Martines,Iceland,famale,5,3294.75,No,Yes,No,38217.24,0.41,123,69
20547110201,70,Maya,Aigner,Armenia,famale,0,4118.95,Yes,No,No,49429.67,0.63,162,39
75519776884,57,Nikolas,Guiney,Germany,famale,0,428.58,Yes,Yes,No,40497.37,0.98,183,90
72073625144,28,Charles,Kountz,Micronesia,male,3,3951.72,Yes,Yes,No,43876.7,0.58,190,40
73828947767,53,Maximus,Szeto,Saint Kitts And Nevis,male,4,586.79,No,Yes,No,12820.79,0.2,125,59
22493053801,50,Kaylee,Royster,Ethiopia,famale,1,302.99,Yes,No,No,41908.54,0.21,164,41
33101621557,49,Chaim,Buttner,Jamaica,famale,1,2253.85,Yes,No,No,4787.57,0.53,125,46
54141278340,46,Eva,Demeyer,Estonia,male,0,2700.66,Yes,Yes,No,6006.18,0.64,128,90
76219751388,19,Elizabeth,Valentine,Anguilla,famale,1,1850.09,No,No,No,7213.38,0.08,185,46
50282129269,40,Lucas,Prestigiacomo,Palau,famale,4,1290.81,Yes,Yes,No,34194.49,0.16,144,52
27385333795,60,Anson,Jencks,Trinidad And Tobago,male,0,494.07,No,Yes,No,29961.84,0.15,125,84
